framework,step,value,metric,correct,incorrect,hints,total,aggregation_mode
nl_hint_only,91,0.8901098901098901,assistance_rate,10,56,25,91,concat
nl_hint_only,92,0.8913043478260869,assistance_rate,10,57,25,92,concat
nl_hint_only,93,0.8924731182795699,assistance_rate,10,57,26,93,concat
nl_hint_only,94,0.8936170212765957,assistance_rate,10,58,26,94,concat
nl_hint_only,95,0.8947368421052632,assistance_rate,10,59,26,95,concat
nl_hint_only,96,0.8958333333333334,assistance_rate,10,60,26,96,concat
nl_hint_only,97,0.8969072164948454,assistance_rate,10,60,27,97,concat
nl_hint_only,98,0.8979591836734694,assistance_rate,10,60,28,98,concat
nl_hint_only,99,0.898989898989899,assistance_rate,10,60,29,99,concat
nl_hint_only,100,0.9,assistance_rate,10,60,30,100,concat
nl_hint_only,101,0.900990099009901,assistance_rate,10,60,31,101,concat
nl_hint_only,102,0.9019607843137255,assistance_rate,10,60,32,102,concat
nl_hint_only,103,0.9029126213592233,assistance_rate,10,60,33,103,concat
nl_hint_only,104,0.9038461538461539,assistance_rate,10,60,34,104,concat
nl_hint_only,105,0.8952380952380953,assistance_rate,11,60,34,105,concat
nl_hint_only,106,0.8867924528301887,assistance_rate,12,60,34,106,concat
nl_hint_only,107,0.8878504672897196,assistance_rate,12,61,34,107,concat
nl_hint_only,108,0.8888888888888888,assistance_rate,12,62,34,108,concat
nl_hint_only,109,0.8899082568807339,assistance_rate,12,63,34,109,concat
nl_hint_only,110,0.8909090909090909,assistance_rate,12,63,35,110,concat
nl_hint_only,111,0.8918918918918919,assistance_rate,12,64,35,111,concat
nl_hint_only,112,0.8928571428571429,assistance_rate,12,65,35,112,concat
